.HEADER
..NAMES
Time,V U2.R3
.DATA
4.90479e-008,0.2480
4.90938e-008,0.2479
4.91398e-008,0.2478
4.91857e-008,0.2478
4.92316e-008,0.2477
4.92775e-008,0.2478
4.93235e-008,0.2478
4.93694e-008,0.2479
4.94153e-008,0.2479
4.94612e-008,0.2479
4.95072e-008,0.2479
4.95531e-008,0.2478
4.95990e-008,0.2478
4.96449e-008,0.2478
4.96909e-008,0.2478
4.97368e-008,0.2478
4.97827e-008,0.2478
4.98286e-008,0.2479
4.98746e-008,0.2479
4.99205e-008,0.2479
4.99664e-008,0.2479
5.00123e-008,0.2478
5.00583e-008,0.2478
5.01042e-008,0.2478
5.01501e-008,0.2478
5.01960e-008,0.2478
5.02420e-008,0.2478
5.02879e-008,0.2479
5.03338e-008,0.2479
5.03797e-008,0.2478
5.04257e-008,0.2478
5.04716e-008,0.2478
5.05175e-008,0.2478
5.05634e-008,0.2478
5.06094e-008,0.2478
5.06553e-008,0.2478
5.07012e-008,0.2478
5.07471e-008,0.2478
5.07931e-008,0.2478
5.08390e-008,0.2478
5.08849e-008,0.2478
5.09308e-008,0.2478
5.09767e-008,0.2478
5.10227e-008,0.2478
5.10686e-008,0.2478
5.11145e-008,0.2478
5.11604e-008,0.2478
5.12064e-008,0.2478
5.12523e-008,0.2478
5.12982e-008,0.2478
5.13441e-008,0.2478
5.13901e-008,0.2478
5.14360e-008,0.2478
5.14819e-008,0.2478
5.15278e-008,0.2478
5.15738e-008,0.2478
5.16197e-008,0.2478
5.16656e-008,0.2478
5.17115e-008,0.2478
5.17575e-008,0.2478
5.18034e-008,0.2478
5.18493e-008,0.2478
5.18952e-008,0.2478
5.19412e-008,0.2478
5.19871e-008,0.2478
5.20330e-008,0.2478
5.20789e-008,0.2478
5.21249e-008,0.2478
5.21708e-008,0.2478
5.22167e-008,0.2478
5.22626e-008,0.2478
5.23086e-008,0.2478
5.23545e-008,0.2478
5.24004e-008,0.2478
5.24463e-008,0.2478
5.24923e-008,0.2478
5.25382e-008,0.2478
5.25841e-008,0.2478
5.26300e-008,0.2478
5.26760e-008,0.2478
5.27219e-008,0.2478
5.27678e-008,0.2478
5.28137e-008,0.2478
5.28597e-008,0.2478
5.29056e-008,0.2478
5.29515e-008,0.2478
5.29974e-008,0.2478
5.30434e-008,0.2478
5.30893e-008,0.2477
5.31352e-008,0.2477
5.31812e-008,0.2478
5.32271e-008,0.2493
5.32730e-008,0.2636
5.33189e-008,0.3188
5.33649e-008,0.4209
5.34108e-008,0.5479
5.34567e-008,0.7029
5.35026e-008,0.8678
5.35486e-008,0.9961
5.35945e-008,1.0729
5.36404e-008,1.1024
5.36863e-008,1.0953
5.37323e-008,1.0714
5.37782e-008,1.0542
5.38241e-008,1.0604
5.38700e-008,1.0935
5.39160e-008,1.1405
5.39619e-008,1.1863
5.40078e-008,1.2229
5.40537e-008,1.2424
5.40997e-008,1.2446
5.41456e-008,1.2379
5.41915e-008,1.2299
5.42374e-008,1.2248
5.42834e-008,1.2265
5.43293e-008,1.2354
5.43752e-008,1.2478
5.44211e-008,1.2592
5.44671e-008,1.2650
5.45130e-008,1.2631
5.45589e-008,1.2539
5.46048e-008,1.2405
5.46508e-008,1.2285
5.46967e-008,1.2226
5.47426e-008,1.2241
5.47885e-008,1.2302
5.48345e-008,1.2362
5.48804e-008,1.2377
5.49263e-008,1.2331
5.49722e-008,1.2245
5.50181e-008,1.2159
5.50641e-008,1.2120
5.51100e-008,1.2121
5.51559e-008,1.1993
5.52018e-008,1.1457
5.52478e-008,1.0522
5.52937e-008,0.9333
5.53396e-008,0.7828
5.53855e-008,0.6222
5.54315e-008,0.4922
5.54774e-008,0.4103
5.55233e-008,0.3737
5.55692e-008,0.3711
5.56152e-008,0.3879
5.56611e-008,0.4044
5.57070e-008,0.4031
5.57529e-008,0.3783
5.57989e-008,0.3394
5.58448e-008,0.2967
5.58907e-008,0.2586
5.59366e-008,0.2345
5.59826e-008,0.2272
5.60285e-008,0.2318
5.60744e-008,0.2411
5.61203e-008,0.2491
5.61663e-008,0.2498
5.62122e-008,0.2412
5.62581e-008,0.2265
5.63040e-008,0.2120
5.63500e-008,0.2034
5.63959e-008,0.2037
5.64418e-008,0.2126
5.64877e-008,0.2264
5.65337e-008,0.2392
5.65796e-008,0.2458
5.66255e-008,0.2451
5.66714e-008,0.2399
5.67174e-008,0.2344
5.67633e-008,0.2329
5.68092e-008,0.2366
5.68551e-008,0.2441
5.69011e-008,0.2521
5.69470e-008,0.2567
5.69929e-008,0.2559
5.70389e-008,0.2505
5.70848e-008,0.2430
5.71307e-008,0.2369
5.71766e-008,0.2345
5.72226e-008,0.2367
5.72685e-008,0.2423
5.73144e-008,0.2494
5.73603e-008,0.2554
5.74063e-008,0.2586
5.74522e-008,0.2582
5.74981e-008,0.2545
5.75440e-008,0.2493
5.75900e-008,0.2444
5.76359e-008,0.2417
5.76818e-008,0.2422
5.77277e-008,0.2455
5.77737e-008,0.2500
5.78196e-008,0.2538
5.78655e-008,0.2551
5.79114e-008,0.2535
5.79574e-008,0.2498
5.80033e-008,0.2459
5.80492e-008,0.2434
5.80951e-008,0.2433
5.81411e-008,0.2455
5.81870e-008,0.2486
5.82329e-008,0.2512
5.82788e-008,0.2522
5.83248e-008,0.2513
5.83707e-008,0.2493
5.84166e-008,0.2471
5.84625e-008,0.2457
5.85085e-008,0.2456
5.85544e-008,0.2466
5.86003e-008,0.2480
5.86462e-008,0.2493
5.86922e-008,0.2499
5.87381e-008,0.2498
5.87840e-008,0.2489
5.88299e-008,0.2480
5.88758e-008,0.2524
5.89218e-008,0.2841
5.89677e-008,0.3667
5.90136e-008,0.4845
5.90595e-008,0.6261
5.91055e-008,0.7927
5.91514e-008,0.9430
5.91973e-008,1.0434
5.92432e-008,1.0934
5.92892e-008,1.1007
5.93351e-008,1.0815
5.93810e-008,1.0588
5.94269e-008,1.0535
5.94729e-008,1.0756
5.95188e-008,1.1191
5.95647e-008,1.1668
5.96106e-008,1.2081
5.96566e-008,1.2356
5.97025e-008,1.2446
5.97484e-008,1.2406
5.97944e-008,1.2327
5.98403e-008,1.2262
5.98862e-008,1.2250
5.99321e-008,1.2312
5.99780e-008,1.2427
6.00240e-008,1.2550
6.00699e-008,1.2635
6.01158e-008,1.2650
6.01618e-008,1.2586
6.02077e-008,1.2465
6.02536e-008,1.2333
6.02995e-008,1.2245
6.03454e-008,1.2229
6.03914e-008,1.2276
6.04373e-008,1.2344
6.04832e-008,1.2382
6.05292e-008,1.2360
6.05751e-008,1.2286
6.06210e-008,1.2192
6.06669e-008,1.2127
6.07128e-008,1.2128
6.07588e-008,1.2192
6.08047e-008,1.2286
6.08506e-008,1.2366
6.08965e-008,1.2397
6.09425e-008,1.2368
6.09884e-008,1.2296
6.10343e-008,1.2212
6.10803e-008,1.2149
6.11262e-008,1.2126
6.11721e-008,1.2143
6.12180e-008,1.2188
6.12639e-008,1.2244
6.13099e-008,1.2290
6.13558e-008,1.2313
6.14017e-008,1.2308
6.14477e-008,1.2278
6.14936e-008,1.2237
6.15395e-008,1.2200
6.15854e-008,1.2183
6.16313e-008,1.2194
6.16773e-008,1.2228
6.17232e-008,1.2269
6.17691e-008,1.2299
6.18151e-008,1.2304
6.18610e-008,1.2283
6.19069e-008,1.2247
6.19528e-008,1.2215
6.19987e-008,1.2202
6.20447e-008,1.2212
6.20906e-008,1.2239
6.21365e-008,1.2267
6.21825e-008,1.2283
6.22284e-008,1.2281
6.22743e-008,1.2265
6.23202e-008,1.2245
6.23661e-008,1.2230
6.24121e-008,1.2227
6.24580e-008,1.2235
6.25039e-008,1.2249
6.25499e-008,1.2261
6.25958e-008,1.2269
6.26417e-008,1.2269
6.26876e-008,1.2263
6.27335e-008,1.2254
6.27795e-008,1.2243
6.28254e-008,1.2236
6.28713e-008,1.2234
6.29173e-008,1.2239
6.29632e-008,1.2250
6.30091e-008,1.2261
6.30550e-008,1.2269
6.31009e-008,1.2269
6.31469e-008,1.2262
6.31928e-008,1.2250
6.32387e-008,1.2239
6.32847e-008,1.2235
6.33306e-008,1.2239
6.33765e-008,1.2249
6.34224e-008,1.2260
6.34683e-008,1.2266
6.35143e-008,1.2265
6.35602e-008,1.2259
6.36061e-008,1.2250
6.36521e-008,1.2244
6.36980e-008,1.2243
6.37439e-008,1.2246
6.37898e-008,1.2252
6.38357e-008,1.2257
6.38817e-008,1.2259
6.39276e-008,1.2259
6.39735e-008,1.2257
6.40195e-008,1.2253
6.40654e-008,1.2251
6.41113e-008,1.2249
6.41572e-008,1.2249
6.42031e-008,1.2250
6.42491e-008,1.2253
6.42950e-008,1.2256
6.43409e-008,1.2258
6.43869e-008,1.2258
6.44328e-008,1.2256
6.44787e-008,1.2253
6.45246e-008,1.2250
6.45705e-008,1.2248
6.46165e-008,1.2250
6.46624e-008,1.2253
6.47083e-008,1.2256
6.47542e-008,1.2258
6.48002e-008,1.2258
6.48461e-008,1.2256
6.48920e-008,1.2253
6.49380e-008,1.2251
6.49839e-008,1.2250
6.50298e-008,1.2252
6.50757e-008,1.2254
6.51216e-008,1.2256
6.51676e-008,1.2256
6.52135e-008,1.2256
6.52594e-008,1.2255
6.53054e-008,1.2254
6.53513e-008,1.2253
6.53972e-008,1.2253
6.54431e-008,1.2253
6.54890e-008,1.2253
6.55350e-008,1.2254
6.55809e-008,1.2255
6.56268e-008,1.2255
6.56728e-008,1.2256
6.57187e-008,1.2255
6.57646e-008,1.2254
6.58105e-008,1.2253
6.58564e-008,1.2253
6.59024e-008,1.2253
6.59483e-008,1.2254
6.59942e-008,1.2255
6.60402e-008,1.2256
6.60861e-008,1.2256
6.61320e-008,1.2255
6.61779e-008,1.2254
6.62238e-008,1.2253
6.62698e-008,1.2253
6.63157e-008,1.2254
6.63616e-008,1.2254
6.64076e-008,1.2255
6.64535e-008,1.2255
6.64994e-008,1.2255
6.65453e-008,1.2255
6.65912e-008,1.2254
6.66372e-008,1.2254
6.66831e-008,1.2254
6.67290e-008,1.2254
6.67750e-008,1.2255
6.68209e-008,1.2255
6.68668e-008,1.2255
6.69127e-008,1.2255
6.69586e-008,1.2255
6.70046e-008,1.2255
6.70505e-008,1.2255
6.70964e-008,1.2255
6.71424e-008,1.2254
6.71883e-008,1.2254
6.72342e-008,1.2255
6.72801e-008,1.2255
6.73260e-008,1.2255
6.73720e-008,1.2255
6.74179e-008,1.2255
6.74638e-008,1.2255
6.75098e-008,1.2255
6.75557e-008,1.2255
6.76016e-008,1.2255
6.76475e-008,1.2255
6.76934e-008,1.2255
6.77394e-008,1.2255
6.77853e-008,1.2255
6.78312e-008,1.2255
6.78772e-008,1.2255
6.79231e-008,1.2255
6.79690e-008,1.2255
6.80149e-008,1.2255
6.80608e-008,1.2255
6.81068e-008,1.2255
6.81527e-008,1.2255
6.81986e-008,1.2255
6.82446e-008,1.2255
6.82905e-008,1.2255
6.83364e-008,1.2255
6.83823e-008,1.2255
6.84282e-008,1.2255
6.84742e-008,1.2255
6.85201e-008,1.2255
6.85660e-008,1.2255
6.86119e-008,1.2255
6.86579e-008,1.2255
6.87038e-008,1.2255
6.87497e-008,1.2255
6.87957e-008,1.2255
6.88416e-008,1.2255
6.88875e-008,1.2255
6.89334e-008,1.2255
6.89793e-008,1.2255
6.90253e-008,1.2255
6.90712e-008,1.2255
6.91171e-008,1.2255
6.91631e-008,1.2255
6.92090e-008,1.2255
6.92549e-008,1.2255
6.93008e-008,1.2255
6.93467e-008,1.2255
6.93927e-008,1.2256
6.94386e-008,1.2256
6.94845e-008,1.2256
6.95305e-008,1.2256
6.95764e-008,1.2255
6.96223e-008,1.2256
6.96682e-008,1.2256
6.97141e-008,1.2256
6.97601e-008,1.2256
6.98060e-008,1.2256
6.98519e-008,1.2256
6.98979e-008,1.2256
6.99438e-008,1.2256
6.99897e-008,1.2256
7.00356e-008,1.2256
7.00815e-008,1.2256
7.01275e-008,1.2256
7.01734e-008,1.2256
7.02193e-008,1.2256
7.02653e-008,1.2256
7.03112e-008,1.2256
7.03571e-008,1.2256
7.04030e-008,1.2256
7.04489e-008,1.2256
7.04949e-008,1.2256
7.05408e-008,1.2256
7.05867e-008,1.2256
7.06327e-008,1.2256
7.06786e-008,1.2256
7.07245e-008,1.2256
7.07704e-008,1.2256
7.08163e-008,1.2256
7.08623e-008,1.2256
7.09082e-008,1.2256
7.09541e-008,1.2256
7.10001e-008,1.2256
7.10460e-008,1.2256
7.10919e-008,1.2256
7.11378e-008,1.2256
7.11837e-008,1.2256
7.12297e-008,1.2256
7.12756e-008,1.2256
7.13215e-008,1.2256
7.13675e-008,1.2256
7.14134e-008,1.2256
7.14593e-008,1.2256
7.15052e-008,1.2256
7.15511e-008,1.2256
7.15971e-008,1.2256
7.16430e-008,1.2256
7.16889e-008,1.2256
7.17349e-008,1.2256
7.17808e-008,1.2256
7.18267e-008,1.2256
7.18726e-008,1.2256
7.19185e-008,1.2256
7.19645e-008,1.2256
7.20104e-008,1.2256
7.20563e-008,1.2256
7.21023e-008,1.2256
7.21482e-008,1.2256
7.21941e-008,1.2256
7.22400e-008,1.2256
7.22859e-008,1.2256
7.23319e-008,1.2256
7.23778e-008,1.2256
7.24237e-008,1.2256
7.24697e-008,1.2256
7.25156e-008,1.2256
7.25615e-008,1.2256
7.26074e-008,1.2256
7.26534e-008,1.2256
7.26993e-008,1.2256
7.27452e-008,1.2256
7.27911e-008,1.2256
7.28370e-008,1.2256
7.28830e-008,1.2256
7.29289e-008,1.2256
7.29748e-008,1.2256
7.30208e-008,1.2256
7.30667e-008,1.2256
7.31126e-008,1.2256
7.31585e-008,1.2256
7.32044e-008,1.2256
7.32504e-008,1.2256
7.32963e-008,1.2256
7.33422e-008,1.2256
7.33882e-008,1.2256
7.34341e-008,1.2256
7.34800e-008,1.2256
7.35259e-008,1.2256
7.35718e-008,1.2256
7.36178e-008,1.2256
7.36637e-008,1.2256
7.37096e-008,1.2256
7.37556e-008,1.2256
7.38015e-008,1.2256
7.38474e-008,1.2256
7.38933e-008,1.2256
7.39392e-008,1.2256
7.39852e-008,1.2256
7.40311e-008,1.2256
7.40770e-008,1.2256
7.41230e-008,1.2256
7.41689e-008,1.2256
7.42148e-008,1.2256
7.42607e-008,1.2256
7.43066e-008,1.2256
7.43526e-008,1.2256
7.43985e-008,1.2256
7.44444e-008,1.2256
7.44904e-008,1.2256
7.45363e-008,1.2256
7.45822e-008,1.2256
7.46281e-008,1.2256
7.46740e-008,1.2256
7.47200e-008,1.2256
7.47659e-008,1.2256
7.48118e-008,1.2256
7.48578e-008,1.2256
7.49037e-008,1.2256
7.49496e-008,1.2256
7.49955e-008,1.2256
7.50414e-008,1.2256
7.50874e-008,1.2256
7.51333e-008,1.2256
7.51792e-008,1.2256
7.52252e-008,1.2256
7.52711e-008,1.2256
7.53170e-008,1.2256
7.53629e-008,1.2256
7.54088e-008,1.2256
7.54548e-008,1.2256
7.55007e-008,1.2257
7.55466e-008,1.2257
7.55926e-008,1.2257
7.56385e-008,1.2257
7.56844e-008,1.2255
7.57303e-008,1.2232
7.57762e-008,1.2055
7.58222e-008,1.1483
7.58681e-008,1.0540
7.59140e-008,0.9409
7.59600e-008,0.8017
7.60059e-008,0.6498
7.60518e-008,0.5223
7.60977e-008,0.4374
7.61436e-008,0.3934
7.61896e-008,0.3804
7.62355e-008,0.3879
7.62814e-008,0.3995
7.63274e-008,0.3984
7.63733e-008,0.3772
7.64192e-008,0.3430
7.64651e-008,0.3050
7.65110e-008,0.2698
7.65570e-008,0.2458
7.66029e-008,0.2361
7.66488e-008,0.2367
7.66947e-008,0.2415
7.67407e-008,0.2459
7.67866e-008,0.2455
7.68325e-008,0.2385
7.68785e-008,0.2273
7.69244e-008,0.2163
7.69703e-008,0.2096
7.70162e-008,0.2091
7.70621e-008,0.2150
7.71081e-008,0.2252
7.71540e-008,0.2354
7.71999e-008,0.2418
7.72459e-008,0.2431
7.72918e-008,0.2406
7.73377e-008,0.2374
7.73836e-008,0.2364
7.74295e-008,0.2390
7.74755e-008,0.2446
7.75214e-008,0.2509
7.75673e-008,0.2550
7.76133e-008,0.2547
7.76592e-008,0.2505
7.77051e-008,0.2443
7.77510e-008,0.2389
7.77969e-008,0.2366
7.78429e-008,0.2384
7.78888e-008,0.2433
7.79347e-008,0.2495
7.79807e-008,0.2548
7.80266e-008,0.2576
7.80725e-008,0.2573
7.81184e-008,0.2543
7.81643e-008,0.2501
7.82103e-008,0.2463
7.82562e-008,0.2441
7.83021e-008,0.2443
7.83481e-008,0.2466
7.83940e-008,0.2500
7.84399e-008,0.2528
7.84858e-008,0.2540
7.85317e-008,0.2531
7.85777e-008,0.2505
7.86236e-008,0.2475
7.86695e-008,0.2453
7.87155e-008,0.2449
7.87614e-008,0.2463
7.88073e-008,0.2487
7.88532e-008,0.2508
7.88991e-008,0.2519
7.89451e-008,0.2514
7.89910e-008,0.2499
7.90369e-008,0.2481
7.90829e-008,0.2468
7.91288e-008,0.2466
7.91747e-008,0.2473
7.92206e-008,0.2485
7.92665e-008,0.2496
7.93125e-008,0.2501
7.93584e-008,0.2499
7.94043e-008,0.2491
7.94503e-008,0.2484
7.94962e-008,0.2519
7.95421e-008,0.2794
7.95880e-008,0.3566
7.96339e-008,0.4715
7.96799e-008,0.6097
7.97258e-008,0.7747
7.97717e-008,0.9288
7.98177e-008,1.0350
7.98636e-008,1.0905
7.99095e-008,1.1022
7.99554e-008,1.0850
8.00013e-008,1.0615
8.00473e-008,1.0534
8.00932e-008,1.0722
8.01391e-008,1.1139
8.01851e-008,1.1618
8.02310e-008,1.2043
8.02769e-008,1.2339
8.03228e-008,1.2449
8.03687e-008,1.2419
8.04147e-008,1.2340
8.04606e-008,1.2272
8.05065e-008,1.2251
8.05524e-008,1.2304
8.05984e-008,1.2415
8.06443e-008,1.2539
8.06902e-008,1.2631
8.07362e-008,1.2654
8.07821e-008,1.2599
8.08280e-008,1.2483
8.08739e-008,1.2350
8.09198e-008,1.2254
8.09658e-008,1.2230
8.10117e-008,1.2271
8.10576e-008,1.2338
8.11036e-008,1.2382
8.11495e-008,1.2368
8.11954e-008,1.2299
8.12413e-008,1.2205
8.12872e-008,1.2136
8.13332e-008,1.2128
8.13791e-008,1.2186
8.14250e-008,1.2277
8.14710e-008,1.2360
8.15169e-008,1.2398
8.15628e-008,1.2376
8.16087e-008,1.2308
8.16546e-008,1.2224
8.17006e-008,1.2157
8.17465e-008,1.2129
8.17924e-008,1.2141
8.18384e-008,1.2185
8.18843e-008,1.2240
8.19302e-008,1.2288
8.19761e-008,1.2314
8.20220e-008,1.2312
8.20680e-008,1.2285
8.21139e-008,1.2244
8.21598e-008,1.2206
8.22058e-008,1.2186
8.22517e-008,1.2194
8.22976e-008,1.2225
8.23435e-008,1.2267
8.23894e-008,1.2299
8.24354e-008,1.2307
8.24813e-008,1.2289
8.25272e-008,1.2254
8.25732e-008,1.2221
8.26191e-008,1.2205
8.26650e-008,1.2213
8.27109e-008,1.2238
8.27568e-008,1.2266
8.28028e-008,1.2284
8.28487e-008,1.2285
8.28946e-008,1.2270
8.29406e-008,1.2249
8.29865e-008,1.2234
8.30324e-008,1.2229
8.30783e-008,1.2236
8.31242e-008,1.2249
8.31702e-008,1.2262
8.32161e-008,1.2260
8.32620e-008,1.2156
8.33080e-008,1.1715
8.33539e-008,1.0850
8.33998e-008,0.9764
8.34457e-008,0.8455
8.34916e-008,0.6938
8.35376e-008,0.5566
8.35835e-008,0.4593
8.36294e-008,0.4048
8.36754e-008,0.3838
8.37213e-008,0.3861
8.37672e-008,0.3972
8.38131e-008,0.4000
8.38590e-008,0.3837
8.39050e-008,0.3520
8.39509e-008,0.3150
8.39968e-008,0.2793
8.40428e-008,0.2523
8.40887e-008,0.2390
8.41346e-008,0.2371
8.41805e-008,0.2404
8.42264e-008,0.2445
8.42724e-008,0.2452
8.43183e-008,0.2399
8.43642e-008,0.2298
8.44101e-008,0.2188
8.44561e-008,0.2111
8.45020e-008,0.2090
8.45479e-008,0.2131
8.45939e-008,0.2221
8.46398e-008,0.2324
8.46857e-008,0.2399
8.47316e-008,0.2424
8.47775e-008,0.2408
8.48235e-008,0.2377
8.48694e-008,0.2362
8.49153e-008,0.2379
8.49613e-008,0.2430
8.50072e-008,0.2494
8.50531e-008,0.2542
8.50990e-008,0.2550
8.51449e-008,0.2515
8.51909e-008,0.2456
8.52368e-008,0.2398
8.52827e-008,0.2367
8.53287e-008,0.2375
8.53746e-008,0.2418
8.54205e-008,0.2479
8.54664e-008,0.2534
8.55123e-008,0.2568
8.55583e-008,0.2572
8.56042e-008,0.2549
8.56501e-008,0.2510
8.56961e-008,0.2471
8.57420e-008,0.2445
8.57879e-008,0.2441
8.58338e-008,0.2459
8.58797e-008,0.2489
8.59257e-008,0.2519
8.59716e-008,0.2536
8.60175e-008,0.2532
8.60635e-008,0.2511
8.61094e-008,0.2481
8.61553e-008,0.2457
8.62012e-008,0.2448
8.62471e-008,0.2458
8.62931e-008,0.2479
8.63390e-008,0.2502
8.63849e-008,0.2516
8.64309e-008,0.2515
8.64768e-008,0.2501
8.65227e-008,0.2483
8.65686e-008,0.2469
8.66145e-008,0.2464
8.66605e-008,0.2470
8.67064e-008,0.2481
8.67523e-008,0.2492
8.67983e-008,0.2499
8.68442e-008,0.2498
8.68901e-008,0.2491
8.69360e-008,0.2483
8.69819e-008,0.2494
8.70279e-008,0.2663
8.70738e-008,0.3272
8.71197e-008,0.4336
8.71657e-008,0.5638
8.72116e-008,0.7222
8.72575e-008,0.8853
8.73034e-008,1.0077
8.73493e-008,1.0784
8.73953e-008,1.1025
8.74412e-008,1.0920
8.74871e-008,1.0679
8.75331e-008,1.0533
8.75790e-008,1.0633
8.76249e-008,1.0995
8.76708e-008,1.1472
8.77167e-008,1.1920
8.77627e-008,1.2265
8.78086e-008,1.2433
8.78545e-008,1.2437
8.79005e-008,1.2365
8.79464e-008,1.2289
8.79923e-008,1.2249
8.80382e-008,1.2279
8.80841e-008,1.2376
8.81301e-008,1.2501
8.81760e-008,1.2607
8.82219e-008,1.2654
8.82678e-008,1.2623
8.83138e-008,1.2523
8.83597e-008,1.2389
8.84056e-008,1.2277
8.84516e-008,1.2229
8.84975e-008,1.2252
8.85434e-008,1.2317
8.85893e-008,1.2373
8.86352e-008,1.2378
8.86812e-008,1.2324
8.87271e-008,1.2233
8.87730e-008,1.2151
8.88190e-008,1.2120
8.88649e-008,1.2121
8.89108e-008,1.1964
8.89567e-008,1.1375
8.90026e-008,1.0407
8.90486e-008,0.9185
8.90945e-008,0.7647
8.91404e-008,0.6056
8.91864e-008,0.4806
8.92323e-008,0.4043
8.92782e-008,0.3724
8.93241e-008,0.3729
8.93700e-008,0.3908
8.94160e-008,0.4059
8.94619e-008,0.4018
8.95078e-008,0.3747
8.95538e-008,0.3348
8.95997e-008,0.2922
8.96456e-008,0.2553
8.96915e-008,0.2332
8.97374e-008,0.2277
8.97834e-008,0.2332
8.98293e-008,0.2427
8.98752e-008,0.2500
8.99212e-008,0.2496
8.99671e-008,0.2400
9.00130e-008,0.2250
9.00589e-008,0.2108
9.01048e-008,0.2031
9.01508e-008,0.2045
9.01967e-008,0.2143
9.02426e-008,0.2284
9.02886e-008,0.2406
9.03345e-008,0.2463
9.03804e-008,0.2449
9.04263e-008,0.2393
9.04722e-008,0.2342
9.05182e-008,0.2332
9.05641e-008,0.2375
9.06100e-008,0.2454
9.06560e-008,0.2532
9.07019e-008,0.2575
9.07478e-008,0.2606
9.07937e-008,0.2838
9.08396e-008,0.3558
9.08856e-008,0.4676
9.09315e-008,0.6076
9.09774e-008,0.7781
9.10234e-008,0.9382
9.10693e-008,1.0495
9.11152e-008,1.1075
9.11611e-008,1.1174
9.12070e-008,1.0948
9.12530e-008,1.0648
9.12989e-008,1.0511
9.13448e-008,1.0669
9.13908e-008,1.1087
9.14367e-008,1.1595
9.14826e-008,1.2066
9.15285e-008,1.2405
9.15744e-008,1.2536
9.16204e-008,1.2500
9.16663e-008,1.2388
9.17122e-008,1.2273
9.17582e-008,1.2213
9.18041e-008,1.2250
9.18500e-008,1.2372
9.18959e-008,1.2527
9.19418e-008,1.2653
9.19878e-008,1.2698
9.20337e-008,1.2643
9.20796e-008,1.2506
9.21255e-008,1.2344
9.21715e-008,1.2225
9.22174e-008,1.2193
9.22633e-008,1.2244
9.23093e-008,1.2331
9.23552e-008,1.2393
9.24011e-008,1.2389
9.24470e-008,1.2319
9.24929e-008,1.2215
9.25389e-008,1.2132
9.25848e-008,1.2108
9.26307e-008,1.2083
9.26767e-008,1.1805
9.27226e-008,1.1075
9.27685e-008,1.0035
9.28144e-008,0.8712
9.28603e-008,0.7106
9.29063e-008,0.5589
9.29522e-008,0.4487
9.29981e-008,0.3873
9.30441e-008,0.3671
9.30900e-008,0.3758
9.31359e-008,0.3961
9.31818e-008,0.4075
9.32277e-008,0.3964
9.32737e-008,0.3640
9.33196e-008,0.3220
9.33655e-008,0.2792
9.34115e-008,0.2453
9.34574e-008,0.2283
9.35033e-008,0.2271
9.35492e-008,0.2352
9.35951e-008,0.2455
9.36411e-008,0.2516
9.36870e-008,0.2484
9.37329e-008,0.2363
9.37789e-008,0.2204
9.38248e-008,0.2073
9.38707e-008,0.2020
9.39166e-008,0.2062
9.39625e-008,0.2182
9.40085e-008,0.2327
9.40544e-008,0.2436
9.41003e-008,0.2471
9.41463e-008,0.2440
9.41922e-008,0.2378
9.42381e-008,0.2335
9.42840e-008,0.2339
9.43299e-008,0.2394
9.43759e-008,0.2477
9.44218e-008,0.2549
9.44677e-008,0.2582
9.45137e-008,0.2651
9.45596e-008,0.3032
9.46055e-008,0.3914
9.46514e-008,0.5121
9.46973e-008,0.6637
9.47433e-008,0.8366
9.47892e-008,0.9821
9.48351e-008,1.0751
9.48811e-008,1.1159
9.49270e-008,1.1126
9.49729e-008,1.0845
9.50188e-008,1.0577
9.50647e-008,1.0531
9.51107e-008,1.0789
9.51566e-008,1.1256
9.52025e-008,1.1762
9.52485e-008,1.2201
9.52944e-008,1.2473
9.53403e-008,1.2540
9.53862e-008,1.2468
9.54321e-008,1.2349
9.54781e-008,1.2245
9.55240e-008,1.2214
9.55699e-008,1.2283
9.56159e-008,1.2422
9.56618e-008,1.2575
9.57077e-008,1.2678
9.57536e-008,1.2691
9.57995e-008,1.2604
9.58455e-008,1.2451
9.58914e-008,1.2297
9.59373e-008,1.2204
9.59833e-008,1.2202
9.60292e-008,1.2271
9.60751e-008,1.2356
9.61210e-008,1.2399
9.61669e-008,1.2372
9.62129e-008,1.2286
9.62588e-008,1.2183
9.63047e-008,1.2119
9.63506e-008,1.2126
9.63966e-008,1.2197
9.64425e-008,1.2296
9.64884e-008,1.2376
9.65344e-008,1.2404
9.65803e-008,1.2371
9.66262e-008,1.2296
9.66721e-008,1.2209
9.67180e-008,1.2144
9.67640e-008,1.2119
9.68099e-008,1.2137
9.68558e-008,1.2187
9.69018e-008,1.2250
9.69477e-008,1.2303
9.69936e-008,1.2329
9.70395e-008,1.2322
9.70854e-008,1.2285
9.71314e-008,1.2234
9.71773e-008,1.2190
9.72232e-008,1.2173
9.72692e-008,1.2190
9.73151e-008,1.2232
9.73610e-008,1.2281
9.74069e-008,1.2312
9.74528e-008,1.2314
9.74988e-008,1.2286
9.75447e-008,1.2244
9.75906e-008,1.2210
9.76366e-008,1.2199
9.76825e-008,1.2213
9.77284e-008,1.2243
9.77743e-008,1.2273
9.78202e-008,1.2289
9.78662e-008,1.2285
9.79121e-008,1.2268
9.79580e-008,1.2246
9.80040e-008,1.2231
9.80499e-008,1.2228
9.80958e-008,1.2235
9.81417e-008,1.2249
9.81876e-008,1.2263
9.82336e-008,1.2272
9.82795e-008,1.2274
9.83254e-008,1.2268
