.HEADER
..NAMES
Time,V U1.T22
.DATA
9.77743e-008,1.2322
9.78202e-008,1.2306
9.78662e-008,1.2232
9.79121e-008,1.2169
9.79580e-008,1.2135
9.80040e-008,1.2164
9.80499e-008,1.2284
9.80958e-008,1.2417
9.81417e-008,1.2503
9.81876e-008,1.2492
9.82336e-008,1.2369
9.82795e-008,1.2217
9.83254e-008,1.2110
9.83714e-008,1.2106
9.84173e-008,1.2218
9.84632e-008,1.2354
9.85091e-008,1.2450
9.85550e-008,1.2458
9.86010e-008,1.2378
9.86469e-008,1.2288
9.86928e-008,1.2233
9.87388e-008,1.2231
9.87847e-008,1.2273
9.88306e-008,1.2306
9.88765e-008,1.2315
9.89224e-008,1.2307
9.89684e-008,1.2295
9.90143e-008,1.2304
9.90602e-008,1.2326
9.91062e-008,1.2339
9.91521e-008,1.2330
9.91980e-008,1.2293
9.92439e-008,1.2251
9.92898e-008,1.2232
9.93358e-008,1.2249
9.93817e-008,1.2300
9.94276e-008,1.2354
9.94736e-008,1.2377
9.95195e-008,1.2359
9.95654e-008,1.2307
9.96113e-008,1.2252
9.96572e-008,1.2228
9.97032e-008,1.2243
9.97491e-008,1.2287
9.97950e-008,1.2330
9.98410e-008,1.2347
9.98869e-008,1.2335
9.99328e-008,1.2305
9.99787e-008,1.2281
1.000246e-007,1.2275
1.000706e-007,1.2284
1.001165e-007,1.2296
1.001624e-007,1.2299
1.002083e-007,1.2293
1.002543e-007,1.2287
1.003002e-007,1.2290
1.003461e-007,1.2302
1.003921e-007,1.2316
1.004380e-007,1.2320
1.004839e-007,1.2309
1.005298e-007,1.2288
1.005757e-007,1.2269
1.006217e-007,1.2265
1.006676e-007,1.2279
1.007135e-007,1.2301
1.007595e-007,1.2321
1.008054e-007,1.2325
1.008513e-007,1.2312
1.008972e-007,1.2292
1.009431e-007,1.2275
1.009891e-007,1.2272
1.010350e-007,1.2282
1.010809e-007,1.2297
1.011269e-007,1.2308
1.011728e-007,1.2308
1.012187e-007,1.2301
1.012646e-007,1.2293
1.013105e-007,1.2289
1.013565e-007,1.2292
1.014024e-007,1.2296
1.014483e-007,1.2297
1.014943e-007,1.2293
1.015402e-007,1.2288
1.015861e-007,1.2287
1.016320e-007,1.2216
1.016779e-007,1.1228
1.017239e-007,0.9763
1.017698e-007,0.8523
1.018157e-007,0.6985
1.018617e-007,0.5446
1.019076e-007,0.4142
1.019535e-007,0.3293
1.019994e-007,0.2883
1.020453e-007,0.2643
1.020913e-007,0.2530
1.021372e-007,0.2460
1.021831e-007,0.2432
1.022291e-007,0.2513
1.022750e-007,0.2514
1.023209e-007,0.2430
1.023668e-007,0.2327
1.024127e-007,0.2150
1.024587e-007,0.2058
1.025046e-007,0.2238
1.025505e-007,0.2444
1.025965e-007,0.2706
1.026424e-007,0.2898
1.026883e-007,0.2888
1.027342e-007,0.2800
1.027801e-007,0.2651
1.028261e-007,0.2527
1.028720e-007,0.2525
1.029179e-007,0.2599
1.029639e-007,0.2742
1.030098e-007,0.2824
1.030557e-007,0.2774
1.031016e-007,0.2643
1.031475e-007,0.2448
1.031935e-007,0.2299
1.032394e-007,0.2244
1.032853e-007,0.2230
1.033313e-007,0.2278
1.033772e-007,0.2346
1.034231e-007,0.2409
1.034690e-007,0.2477
1.035149e-007,0.2521
1.035609e-007,0.2526
1.036068e-007,0.2507
1.036527e-007,0.2447
1.036987e-007,0.2367
1.037446e-007,0.2298
1.037905e-007,0.2265
1.038364e-007,0.2308
1.038823e-007,0.2400
1.039283e-007,0.2496
1.039742e-007,0.2550
1.040201e-007,0.2521
1.040660e-007,0.2440
1.041120e-007,0.2355
1.041579e-007,0.2302
1.042038e-007,0.2309
1.042498e-007,0.2353
1.042957e-007,0.2403
1.043416e-007,0.2444
1.043875e-007,0.2456
1.044334e-007,0.2448
1.044794e-007,0.2429
1.045253e-007,0.2406
1.045712e-007,0.2391
1.046172e-007,0.2386
1.046631e-007,0.2387
1.047090e-007,0.2393
1.047549e-007,0.2400
1.048008e-007,0.2413
1.048468e-007,0.2432
1.048927e-007,0.2447
1.049386e-007,0.2450
1.049846e-007,0.2432
1.050305e-007,0.2397
1.050764e-007,0.2370
1.051223e-007,0.2362
1.051682e-007,0.2382
1.052142e-007,0.2417
1.052601e-007,0.2447
1.053060e-007,0.2458
1.053520e-007,0.2446
1.053979e-007,0.2581
1.054438e-007,0.4005
1.054897e-007,0.5517
1.055356e-007,0.7167
1.055816e-007,0.8950
1.056275e-007,1.0382
1.056734e-007,1.1237
1.057194e-007,1.1758
1.057653e-007,1.1983
1.058112e-007,1.2131
1.058571e-007,1.2218
1.059030e-007,1.2243
1.059490e-007,1.2241
1.059949e-007,1.2120
1.060408e-007,1.2157
1.060868e-007,1.2244
1.061327e-007,1.2405
1.061786e-007,1.2682
1.062245e-007,1.2741
1.062704e-007,1.2481
1.063164e-007,1.2164
1.063623e-007,1.1761
1.064082e-007,1.1565
1.064542e-007,1.1743
1.065001e-007,1.2000
1.065460e-007,1.2296
1.065919e-007,1.2389
1.066378e-007,1.2221
1.066838e-007,1.1978
1.067297e-007,1.1751
1.067756e-007,1.1748
1.068216e-007,1.1940
1.068675e-007,1.2200
1.069134e-007,1.2442
1.069593e-007,1.2525
1.070052e-007,1.2477
1.070512e-007,1.2414
1.070971e-007,1.2330
1.071430e-007,1.2293
1.071890e-007,1.2282
1.072349e-007,1.2228
1.072808e-007,1.2183
1.073267e-007,1.2162
1.073726e-007,1.2187
1.074186e-007,1.2295
1.074645e-007,1.2422
1.075104e-007,1.2506
1.075564e-007,1.2501
1.076023e-007,1.2383
1.076482e-007,1.2227
1.076941e-007,1.2112
1.077400e-007,1.2098
1.077860e-007,1.2209
1.078319e-007,1.2358
1.078778e-007,1.2469
1.079237e-007,1.2488
1.079697e-007,1.2404
1.080156e-007,1.2297
1.080615e-007,1.2226
1.081075e-007,1.2215
1.081534e-007,1.2262
1.081993e-007,1.2310
1.082452e-007,1.2332
1.082911e-007,1.2331
1.083371e-007,1.2315
1.083830e-007,1.2313
1.084289e-007,1.2324
1.084749e-007,1.2333
1.085208e-007,1.2328
1.085667e-007,1.2298
1.086126e-007,1.2261
1.086585e-007,1.2243
1.087045e-007,1.2256
1.087504e-007,1.2303
1.087963e-007,1.2357
1.088423e-007,1.2383
1.088882e-007,1.2369
1.089341e-007,1.2317
1.089800e-007,1.2257
1.090259e-007,1.2227
1.090719e-007,1.2240
1.091178e-007,1.2286
1.091637e-007,1.2336
1.092097e-007,1.2359
1.092556e-007,1.2349
1.093015e-007,1.2316
1.093474e-007,1.2285
1.093933e-007,1.2273
1.094393e-007,1.2280
1.094852e-007,1.2295
1.095311e-007,1.2305
1.095771e-007,1.2303
1.096230e-007,1.2298
1.096689e-007,1.2297
1.097148e-007,1.2305
1.097607e-007,1.2317
1.098067e-007,1.2321
1.098526e-007,1.2313
1.098985e-007,1.2294
1.099445e-007,1.2275
1.099904e-007,1.2270
1.100363e-007,1.2281
1.100822e-007,1.2304
1.101281e-007,1.2324
1.101741e-007,1.2330
1.102200e-007,1.2319
1.102659e-007,1.2297
1.103119e-007,1.2278
1.103578e-007,1.2273
1.104037e-007,1.2282
1.104496e-007,1.2299
1.104955e-007,1.2312
1.105415e-007,1.2315
1.105874e-007,1.2308
1.106333e-007,1.2297
1.106793e-007,1.2291
1.107252e-007,1.2292
1.107711e-007,1.2297
1.108170e-007,1.2299
1.108629e-007,1.2298
1.109089e-007,1.2294
1.109548e-007,1.2291
1.110007e-007,1.2294
1.110467e-007,1.2301
1.110926e-007,1.2307
1.111385e-007,1.2307
1.111844e-007,1.2301
1.112303e-007,1.2292
1.112763e-007,1.2285
1.113222e-007,1.2285
1.113681e-007,1.2292
1.114141e-007,1.2301
1.114600e-007,1.2307
1.115059e-007,1.2307
1.115518e-007,1.2301
1.115977e-007,1.2293
1.116437e-007,1.2288
1.116896e-007,1.2288
1.117355e-007,1.2293
1.117814e-007,1.2298
1.118274e-007,1.2301
1.118733e-007,1.2300
1.119192e-007,1.2296
1.119652e-007,1.2294
1.120111e-007,1.2294
1.120570e-007,1.2296
1.121029e-007,1.2297
1.121488e-007,1.2296
1.121948e-007,1.2294
1.122407e-007,1.2292
1.122866e-007,1.2292
1.123326e-007,1.2294
1.123785e-007,1.2298
1.124244e-007,1.2300
1.124703e-007,1.2299
1.125162e-007,1.2296
1.125622e-007,1.2292
1.126081e-007,1.2290
1.126540e-007,1.2291
1.127000e-007,1.2294
1.127459e-007,1.2297
1.127918e-007,1.2299
1.128377e-007,1.2298
1.128836e-007,1.2295
1.129296e-007,1.2292
1.129755e-007,1.2292
1.130214e-007,1.2293
1.130674e-007,1.2294
1.131133e-007,1.2295
1.131592e-007,1.2295
1.132051e-007,1.2294
1.132510e-007,1.2293
1.132970e-007,1.2293
1.133429e-007,1.2294
1.133888e-007,1.2295
1.134348e-007,1.2295
1.134807e-007,1.2294
1.135266e-007,1.2293
1.135725e-007,1.2292
1.136184e-007,1.2292
1.136644e-007,1.2294
1.137103e-007,1.2295
1.137562e-007,1.2296
1.138022e-007,1.2295
1.138481e-007,1.2293
1.138940e-007,1.2292
1.139399e-007,1.2292
1.139858e-007,1.2292
1.140318e-007,1.2294
1.140777e-007,1.2295
1.141236e-007,1.2295
1.141696e-007,1.2294
1.142155e-007,1.2293
1.142614e-007,1.2292
1.143073e-007,1.2292
1.143532e-007,1.2293
1.143992e-007,1.2293
1.144451e-007,1.2293
1.144910e-007,1.2293
1.145370e-007,1.2293
1.145829e-007,1.2292
1.146288e-007,1.2293
1.146747e-007,1.2293
1.147206e-007,1.2293
1.147666e-007,1.2113
1.148125e-007,1.0895
1.148584e-007,0.9509
1.149044e-007,0.8180
1.149503e-007,0.6665
1.149962e-007,0.5145
1.150421e-007,0.3939
1.150880e-007,0.3190
1.151340e-007,0.2818
1.151799e-007,0.2605
1.152258e-007,0.2498
1.152718e-007,0.2438
1.153177e-007,0.2437
1.153636e-007,0.2532
1.154095e-007,0.2504
1.154554e-007,0.2418
1.155014e-007,0.2296
1.155473e-007,0.2108
1.155932e-007,0.2075
1.156391e-007,0.2279
1.156851e-007,0.2494
1.157310e-007,0.2759
1.157769e-007,0.2912
1.158228e-007,0.2868
1.158688e-007,0.2773
1.159147e-007,0.2615
1.159606e-007,0.2520
1.160065e-007,0.2539
1.160525e-007,0.2626
1.160984e-007,0.2770
1.161443e-007,0.2817
1.161903e-007,0.2748
1.162362e-007,0.2601
1.162821e-007,0.2409
1.163280e-007,0.2285
1.163739e-007,0.2242
1.164199e-007,0.2237
1.164658e-007,0.2291
1.165117e-007,0.2356
1.165577e-007,0.2418
1.166036e-007,0.2487
1.166495e-007,0.2524
1.166954e-007,0.2526
1.167413e-007,0.2500
1.167873e-007,0.2431
1.168332e-007,0.2350
1.168791e-007,0.2285
1.169251e-007,0.2267
1.169710e-007,0.2324
1.170169e-007,0.2421
1.170628e-007,0.2512
1.171087e-007,0.2550
1.171547e-007,0.2504
1.172006e-007,0.2421
1.172465e-007,0.2340
1.172925e-007,0.2299
1.173384e-007,0.2319
1.173843e-007,0.2364
1.174302e-007,0.2412
1.174761e-007,0.2446
1.175221e-007,0.2453
1.175680e-007,0.2444
1.176139e-007,0.2425
1.176599e-007,0.2403
1.177058e-007,0.2391
1.177517e-007,0.2386
1.177976e-007,0.2387
1.178435e-007,0.2393
1.178895e-007,0.2400
1.179354e-007,0.2416
1.179813e-007,0.2436
1.180273e-007,0.2449
1.180732e-007,0.2448
1.181191e-007,0.2425
1.181650e-007,0.2390
1.182109e-007,0.2366
1.182569e-007,0.2364
1.183028e-007,0.2389
1.183487e-007,0.2425
1.183947e-007,0.2451
1.184406e-007,0.2456
1.184865e-007,0.2440
1.185324e-007,0.2414
1.185783e-007,0.2393
1.186243e-007,0.2385
1.186702e-007,0.2392
1.187161e-007,0.2406
1.187621e-007,0.2420
1.188080e-007,0.2428
1.188539e-007,0.2429
1.188998e-007,0.2426
1.189457e-007,0.2422
1.189917e-007,0.2418
1.190376e-007,0.2415
1.190835e-007,0.2410
1.191295e-007,0.2405
1.191754e-007,0.2404
1.192213e-007,0.2408
1.192672e-007,0.2417
1.193132e-007,0.2428
1.193591e-007,0.2435
1.194050e-007,0.2433
1.194509e-007,0.2423
1.194968e-007,0.2410
1.195428e-007,0.2401
1.195887e-007,0.2402
1.196346e-007,0.2411
1.196805e-007,0.2423
1.197265e-007,0.2431
1.197724e-007,0.2432
1.198183e-007,0.2426
1.198643e-007,0.2418
1.199102e-007,0.2413
1.199561e-007,0.2412
1.200020e-007,0.2415
1.200479e-007,0.2418
1.200939e-007,0.2420
1.201398e-007,0.2422
1.201857e-007,0.2422
1.202316e-007,0.2423
1.202776e-007,0.2424
1.203235e-007,0.2423
1.203694e-007,0.2422
1.204154e-007,0.2419
1.204613e-007,0.2416
1.205072e-007,0.2415
1.205531e-007,0.2417
1.205991e-007,0.2421
1.206450e-007,0.2426
1.206909e-007,0.2428
1.207368e-007,0.2427
1.207827e-007,0.2423
1.208287e-007,0.2418
1.208746e-007,0.2416
1.209205e-007,0.2417
1.209664e-007,0.2420
1.210124e-007,0.2424
1.210583e-007,0.2426
1.211042e-007,0.2426
1.211502e-007,0.2424
1.211961e-007,0.2422
1.212420e-007,0.2421
1.212879e-007,0.2421
1.213339e-007,0.2422
1.213798e-007,0.2422
1.214257e-007,0.2423
1.214716e-007,0.2423
1.215175e-007,0.2423
1.215635e-007,0.2424
1.216094e-007,0.2425
1.216553e-007,0.2425
1.217012e-007,0.2424
1.217472e-007,0.2423
1.217931e-007,0.2422
1.218390e-007,0.2421
1.218850e-007,0.2422
1.219309e-007,0.2424
1.219768e-007,0.2426
1.220227e-007,0.2427
1.220687e-007,0.2426
1.221146e-007,0.2424
1.221605e-007,0.2423
1.222064e-007,0.2422
1.222523e-007,0.2423
1.222983e-007,0.2424
1.223442e-007,0.2425
1.223901e-007,0.2426
1.224360e-007,0.2426
1.224820e-007,0.2425
1.225279e-007,0.2425
1.225738e-007,0.2425
1.226198e-007,0.2425
1.226657e-007,0.2425
1.227116e-007,0.2425
1.227575e-007,0.2425
1.228035e-007,0.2425
1.228494e-007,0.2425
1.228953e-007,0.2426
1.229412e-007,0.2426
1.229871e-007,0.2426
1.230331e-007,0.2426
1.230790e-007,0.2425
1.231249e-007,0.2425
1.231708e-007,0.2425
1.232168e-007,0.2425
1.232627e-007,0.2426
1.233086e-007,0.2427
1.233546e-007,0.2427
1.234005e-007,0.2427
1.234464e-007,0.2426
1.234923e-007,0.2426
1.235382e-007,0.2426
1.235842e-007,0.2426
1.236301e-007,0.2427
1.236760e-007,0.2427
1.237219e-007,0.2427
